VAR_COMPLETO;VAR;NUM_CATEGORIA;CATEGORIA
Poblacio.C5P11;C5P11;33;Amahuaca
Poblacio.C5P11;C5P11;34;Arabela
Poblacio.C5P11;C5P11;35;Nahua
Poblacio.C5P11;C5P11;36;Ese Eja
Poblacio.C5P11;C5P11;37;Capanahua
Poblacio.C5P11;C5P11;38;Maijuna
Poblacio.C5P11;C5P11;39;Ocaina
Poblacio.C5P11;C5P11;40;Sharanahua
Poblacio.C5P11;C5P11;41;Cauqui
Poblacio.C5P11;C5P11;42;Shiwilu
Poblacio.C5P11;C5P11;43;Cashinahua
Poblacio.C5P11;C5P11;44;Isconahua
Poblacio.C5P11;C5P11;45;Omagua
Poblacio.C5P11;C5P11;46;No sabe / No responde
Poblacio.C5P12;C5P12;1;Sí sabe leer y escribir
Poblacio.C5P12;C5P12;2;No sabe leer y escribir
Poblacio.C5P13NIV;C5P13NIV;1;Sin Nivel
Poblacio.C5P13NIV;C5P13NIV;2;Inicial
Poblacio.C5P13NIV;C5P13NIV;3;Primaria
Poblacio.C5P13NIV;C5P13NIV;4;Secundaria
Poblacio.C5P13NIV;C5P13NIV;5;Básica especial
Poblacio.C5P13NIV;C5P13NIV;6;Superior no universitaria incompleta
Poblacio.C5P13NIV;C5P13NIV;7;Superior no universitaria completa
Poblacio.C5P13NIV;C5P13NIV;8;Superior universitaria incompleta
Poblacio.C5P13NIV;C5P13NIV;9;Superior universitaria completa
Poblacio.C5P13NIV;C5P13NIV;10;Maestría / Doctorado
Poblacio.C5P13GRA;C5P13GRA;1;Grado 1
Poblacio.C5P13GRA;C5P13GRA;2;Grado 2
Poblacio.C5P13GRA;C5P13GRA;3;Grado 3
Poblacio.C5P13GRA;C5P13GRA;4;Grado 4
Poblacio.C5P13GRA;C5P13GRA;5;Grado 5
Poblacio.C5P13GRA;C5P13GRA;6;Grado 6
Poblacio.C5P13ANIOP;C5P13ANIOP;0;Transición
Poblacio.C5P13ANIOP;C5P13ANIOP;1;Primer año
Poblacio.C5P13ANIOP;C5P13ANIOP;2;Segundo año
Poblacio.C5P13ANIOP;C5P13ANIOP;3;Tercer año
Poblacio.C5P13ANIOP;C5P13ANIOP;4;Cuarto año
Poblacio.C5P13ANIOP;C5P13ANIOP;5;Quinto año
Poblacio.C5P13ANIOP;C5P13ANIOP;6;Sexto año
Poblacio.C5P13ANIOS;C5P13ANIOS;1;Primer año
Poblacio.C5P13ANIOS;C5P13ANIOS;2;Segundo año
Poblacio.C5P13ANIOS;C5P13ANIOS;3;Tercer año
Poblacio.C5P13ANIOS;C5P13ANIOS;4;Cuarto año
Poblacio.C5P13ANIOS;C5P13ANIOS;5;Quinto año
Poblacio.C5P13ANIOS;C5P13ANIOS;6;Sexto año
Poblacio.C5P13ANIOE;C5P13ANIOE;1;Primer año
Poblacio.C5P13ANIOE;C5P13ANIOE;2;Segundo año
Poblacio.C5P13ANIOE;C5P13ANIOE;3;Tercer año
Poblacio.C5P13ANIOE;C5P13ANIOE;4;Cuarto año
Poblacio.C5P14;C5P14;1;Sí asiste a algún colegio, instituto o universidad
Poblacio.C5P14;C5P14;2;No asiste a algún colegio, instituto o universidad
Poblacio.C5P15;C5P15;1;En este distrito
Poblacio.C5P15;C5P15;2;En otro distrito
Poblacio.C5P16;C5P16;1;Sí, trabajó por algún pago
Poblacio.C5P16;C5P16;2;No trabajó por algún pago
Poblacio.C5P17;C5P17;1;No trabajó pero tenía trabajo
Poblacio.C5P17;C5P17;2;Aunque no trabajó, tiene algún negocio propio
Poblacio.C5P17;C5P17;3;Realizó algún trabajo ocasional (cachuelo) por un pago
Poblacio.C5P17;C5P17;4;Realizó labores en la chacra
Poblacio.C5P17;C5P17;5;Estuvo ayudando, sin pago
Poblacio.C5P17;C5P17;6;Estuvo al cuidado del hogar y no trabajó
Poblacio.C5P17;C5P17;7;No trabajó
Poblacio.C5P18;C5P18;1;Sí, la semana pasada estuvo buscando trabajo
Poblacio.C5P18;C5P18;2;No, la semana pasada no estuvo buscando trabajo
Poblacio.C5P19CODA;C5P19CODA;1;Miembros del Poder Ejecutivo, Legislativo, Judicial y personal directivo de la administración pública y privada
Poblacio.C5P19CODA;C5P19CODA;2;Profesionales científicos e intelectuales
Poblacio.C5P19CODA;C5P19CODA;3;Profesionales técnicos
Poblacio.C5P19CODA;C5P19CODA;4;Jefes y empleados administrativos
Poblacio.C5P19CODA;C5P19CODA;5;Trabajadores de los servicios y vendedores de comercios y mercados
Poblacio.C5P19CODA;C5P19CODA;6;Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros
Poblacio.C5P19CODA;C5P19CODA;7;Trabajadores de la construcción, edificación, productos artesanales, electricidad y las telecomunicaciones
Poblacio.C5P19CODA;C5P19CODA;8;Operadores de maquinaria industrial, ensambladores y conductores de transporte
Poblacio.C5P19CODA;C5P19CODA;9;Ocupaciones elementales
Poblacio.C5P19CODA;C5P19CODA;10;Ocupaciones militares y policiales
Poblacio.C5P20CODA;C5P20CODA;1;A. Agricultura, ganadería, silvicultura y pesca
Poblacio.C5P20CODA;C5P20CODA;2;B. Explotación de minas y canteras
Poblacio.C5P20CODA;C5P20CODA;3;C. Industrias manufactureras
Poblacio.C5P20CODA;C5P20CODA;4;D. Suministro de electricidad, gas, vapor y aire acondicionado
Poblacio.C5P20CODA;C5P20CODA;5;"E. Suministro de agua; evacuación de aguas residuales, gestión de desechos y descontaminación"
Poblacio.C5P20CODA;C5P20CODA;6;F. Construcción
Poblacio.C5P20CODA;C5P20CODA;7;"G. Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas"
Poblacio.C5P20CODA;C5P20CODA;8;H. Transporte y almacenamiento
Poblacio.C5P20CODA;C5P20CODA;9;I. Actividades de alojamiento y de servicio de comidas
Poblacio.C5P20CODA;C5P20CODA;10;J. Información y comunicaciones
Poblacio.C5P20CODA;C5P20CODA;11;K. Actividades financieras y de seguros
Poblacio.C5P20CODA;C5P20CODA;12;L. Actividades inmobiliarias
Poblacio.C5P20CODA;C5P20CODA;13;M. Actividades profesionales, científicas y técnicas
Poblacio.C5P20CODA;C5P20CODA;14;N. Actividades de servicios administrativos y de apoyo
Poblacio.C5P20CODA;C5P20CODA;15;"O. Administración pública y defensa; planes de seguridad social de afiliación obligatoria"
Poblacio.C5P20CODA;C5P20CODA;16;P. Enseñanza
Poblacio.C5P20CODA;C5P20CODA;17;Q. Actividades de atención de la salud humana y de asistencia social
Poblacio.C5P20CODA;C5P20CODA;18;R. Actividades artísticas, de entretenimiento y recreativas
Poblacio.C5P20CODA;C5P20CODA;19;S. Otras actividades de servicios
Poblacio.C5P20CODA;C5P20CODA;20;"T. Actividades de los hogares como empleadores; actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio"
Poblacio.C5P20CODA;C5P20CODA;21;U. Actividades de organizaciones y órganos extraterritoriales
Poblacio.C5P19COD;C5P19COD;Nombre;C5P19COD
Poblacio.C5P20COD;C5P20COD;Nombre;C5P20COD
Poblacio.C5P21;C5P21;Nombre;C5P21
Poblacio.C5P21;C5P21;1;Empleador(a) o patrono(a)
Poblacio.C5P21;C5P21;2;Trabajador(a) independiente o por cuenta propia
Poblacio.C5P21;C5P21;3;Empleado(a)
Poblacio.C5P21;C5P21;4;Obrero(a)
Poblacio.C5P21;C5P21;5;Trabajador(a) en negocio de un familiar
Poblacio.C5P21;C5P21;6;Trabajador(a) del hogar
Poblacio.C5P21;C5P21;7;Otro
Poblacio.C5P22;C5P22;1;De 1 a 5 personas
Poblacio.C5P22;C5P22;2;De 6 a 10 personas
Poblacio.C5P22;C5P22;3;De 11 a 50 personas
Poblacio.C5P22;C5P22;4;De 51 a más personas
Poblacio.C5P23;C5P23;1;En este distrito
Poblacio.C5P23;C5P23;2;En otro distrito
Poblacio.C5P24;C5P24;1;Conviviente
Poblacio.C5P24;C5P24;2;Separado/a
Poblacio.C5P24;C5P24;3;Casado/a
Poblacio.C5P24;C5P24;4;Viudo/a
Poblacio.C5P24;C5P24;5;Divorciado/a
Poblacio.C5P24;C5P24;6;Soltero/a
Poblacio.C5P25;C5P25;1;Quechua
Poblacio.C5P25;C5P25;2;Aimara
Poblacio.C5P25;C5P25;3;Nativo o indígena de la amazonía
Poblacio.C5P25;C5P25;4;Parte de otro pueblo indígena u originario
Poblacio.C5P25;C5P25;5;Negro, moreno, zambo, mulato / pueblo afroperuano o afrodescendiente
Poblacio.C5P25;C5P25;6;Blanco
Poblacio.C5P25;C5P25;7;Mestizo
Poblacio.C5P25;C5P25;8;Otro
Poblacio.C5P25;C5P25;9;No sabe / No responde
Poblacio.C5P25;C5P25;10;Nikkei
Poblacio.C5P25;C5P25;11;Tusán
Poblacio.C5P26;C5P26;1;Católica
Poblacio.C5P26;C5P26;2;Evangélica
Poblacio.C5P26;C5P26;3;Otra
Poblacio.C5P26;C5P26;4;Ninguna
Poblacio.C5P26;C5P26;5;Cristiano
Poblacio.C5P26;C5P26;6;Adventista
Poblacio.C5P26;C5P26;7;Testigo de Jehová
Poblacio.C5P26;C5P26;8;Mormones
Poblacio.C5P26;C5P26;9;No sabe / No responde
Poblacio.C5P27;C5P27;1;1 hijo
Poblacio.C5P27;C5P27;2;2 hijos
Poblacio.C5P27;C5P27;3;3 hijos
Poblacio.C5P27;C5P27;4;4 hijos
Poblacio.C5P27;C5P27;5;5 hijos
Poblacio.C5P27;C5P27;6;6 hijos
Poblacio.C5P27;C5P27;7;7 hijos
Poblacio.C5P27;C5P27;8;8 hijos
Poblacio.C5P27;C5P27;9;9 hijos
Poblacio.C5P27;C5P27;10;10 hijos
Poblacio.C5P27;C5P27;11;11 hijos
Poblacio.C5P27;C5P27;12;12 hijos
Poblacio.C5P27;C5P27;13;13 hijos
Poblacio.C5P27;C5P27;14;14 hijos
Poblacio.C5P27;C5P27;15;15 hijos
Poblacio.C5P27;C5P27;16;16 hijos
Poblacio.C5P27;C5P27;17;17 hijos
Poblacio.C5P27;C5P27;18;18 hijos
Poblacio.C5P271;C5P271;1;Ninguno
Poblacio.C5P28;C5P28;1;1 hijo
Poblacio.C5P28;C5P28;2;2 hijos
Poblacio.C5P28;C5P28;3;3 hijos
Poblacio.C5P28;C5P28;4;4 hijos
Poblacio.C5P28;C5P28;5;5 hijos
Poblacio.C5P28;C5P28;6;6 hijos
Poblacio.C5P28;C5P28;7;7 hijos
Poblacio.C5P28;C5P28;8;8 hijos
Poblacio.C5P28;C5P28;9;9 hijos
Poblacio.C5P28;C5P28;10;10 hijos
Poblacio.C5P28;C5P28;11;11 hijos
Poblacio.C5P28;C5P28;12;12 hijos
Poblacio.C5P28;C5P28;13;13 hijos
Poblacio.C5P28;C5P28;14;14 hijos
Poblacio.C5P28;C5P28;15;15 hijos
Poblacio.C5P28;C5P28;16;16 hijos
Poblacio.C5P28;C5P28;17;17 hijos
Poblacio.C5P28;C5P28;18;18 hijos
Poblacio.C5P281;C5P281;1;Ninguno
Poblacio.C5P291;C5P291;1;Enero
Poblacio.C5P291;C5P291;2;Febrero
Poblacio.C5P291;C5P291;3;Marzo
Poblacio.C5P291;C5P291;4;Abril
Poblacio.C5P291;C5P291;5;Mayo
Poblacio.C5P291;C5P291;6;Junio
Poblacio.C5P291;C5P291;7;Julio
Poblacio.C5P291;C5P291;8;Agosto
Poblacio.C5P291;C5P291;9;Septiembre
Poblacio.C5P291;C5P291;10;Octubre
Poblacio.C5P291;C5P291;11;Noviembre
Poblacio.C5P291;C5P291;12;Diciembre
Poblacio.C5P292;C5P292;Nombre;C5P292
Poblacio.FACTORPOND;FACTORPOND;Nombre;FACTORPOND
Poblacio.C5P25MC;C5P25MC;1;Quechua
Poblacio.C5P25MC;C5P25MC;2;Aimara
Poblacio.C5P25MC;C5P25MC;3;Nativo o indígena de la amazonía
Poblacio.C5P25MC;C5P25MC;4;Parte de otro pueblo indígena u originario
Poblacio.C5P25MC;C5P25MC;5;Negro, moreno, zambo, mulato / pueblo afroperuano o afrodescendiente
Poblacio.C5P25MC;C5P25MC;6;Blanco
Poblacio.C5P25MC;C5P25MC;7;Mestizo
Poblacio.C5P25MC;C5P25MC;8;Otro
Poblacio.C5P25MC;C5P25MC;9;No sabe / No responde
Poblacio.C5P25MC;C5P25MC;10;Cholo
Poblacio.C5P25MC;C5P25MC;11;Culturas preincas
Poblacio.C5P25MC;C5P25MC;12;Andinos
Poblacio.C5P25MC;C5P25MC;13;Pueblos indígenas de otros países
Poblacio.C5P25MC;C5P25MC;14;Trigueño
Poblacio.C5P25MC;C5P25MC;15;Nikkei
Poblacio.C5P25MC;C5P25MC;16;Tusán
Poblacio.EDQUINQ;EDQUINQ;1;De 0 a 4 años
Poblacio.EDQUINQ;EDQUINQ;2;De 5 a 9 años
Poblacio.EDQUINQ;EDQUINQ;3;De 10 a 14 años
Poblacio.EDQUINQ;EDQUINQ;4;De 15 a 19 años
Poblacio.EDQUINQ;EDQUINQ;5;De 20 a 24 años
Poblacio.EDQUINQ;EDQUINQ;6;De 25 a 29 años
Poblacio.EDQUINQ;EDQUINQ;7;De 30 a 34 años
Poblacio.EDQUINQ;EDQUINQ;8;De 35 a 39 años
Poblacio.EDQUINQ;EDQUINQ;9;De 40 a 44 años
Poblacio.EDQUINQ;EDQUINQ;10;De 45 a 49 años
Poblacio.EDQUINQ;EDQUINQ;11;De 50 a 54 años
Poblacio.EDQUINQ;EDQUINQ;12;De 55 a 59 años
Poblacio.EDQUINQ;EDQUINQ;13;De 60 a 64 años
Poblacio.EDQUINQ;EDQUINQ;14;De 65 a 69 años
Poblacio.EDQUINQ;EDQUINQ;15;De 70 a 74 años
Poblacio.EDQUINQ;EDQUINQ;16;De 75 a 79 años
Poblacio.EDQUINQ;EDQUINQ;17;De 80 a 84 años
Poblacio.EDQUINQ;EDQUINQ;18;De 85 a 89 años
Poblacio.EDQUINQ;EDQUINQ;19;De 90 a 94 años
Poblacio.EDQUINQ;EDQUINQ;20;De 95 a más
Poblacio.P03ESC;P03ESC;1;De 3 a 5 años
Poblacio.P03ESC;P03ESC;2;De 6 a 11 años
Poblacio.P03ESC;P03ESC;3;De 12 a 16 años
Poblacio.P03ESC;P03ESC;4;De 17 a 24 años
Poblacio.P03GQ15M;P03GQ15M;1;De 15 a 19 años
Poblacio.P03GQ15M;P03GQ15M;2;De 20 a 24 años
Poblacio.P03GQ15M;P03GQ15M;3;De 25 a 29 años
Poblacio.P03GQ15M;P03GQ15M;4;De 30 a 34 años
Poblacio.P03GQ15M;P03GQ15M;5;De 35 a 39 años
Poblacio.P03GQ15M;P03GQ15M;6;De 40 a 44 años
Poblacio.P03GQ15M;P03GQ15M;7;De 45 a 49 años
Poblacio.P03GQ15M;P03GQ15M;8;De 50 a 54 años
Poblacio.P03GQ15M;P03GQ15M;9;De 55 a 59 años
Poblacio.P03GQ15M;P03GQ15M;10;De 60 a 64 años
Poblacio.P03GQ15M;P03GQ15M;11;De 65 a 69 años
Poblacio.P03GQ15M;P03GQ15M;12;De 70 a 74 años
Poblacio.P03GQ15M;P03GQ15M;13;De 75 a 79 años
Poblacio.P03GQ15M;P03GQ15M;14;De 80 a 84 años
Poblacio.P03GQ15M;P03GQ15M;15;De 85 a 89 años
Poblacio.P03GQ15M;P03GQ15M;16;De 90 a 94 años
Poblacio.P03GQ15M;P03GQ15M;17;De 95 a más años
Poblacio.PET;PET;1;De 15 a más años
Poblacio.P09DISC;P09DISC;1;Solo para Ver
Poblacio.P09DISC;P09DISC;2;Solo para Oír
Poblacio.P09DISC;P09DISC;3;Solo para Hablar o comunicarse
Poblacio.P09DISC;P09DISC;4;Solo para Moverse o caminar
Poblacio.P09DISC;P09DISC;5;Solo para Entender o aprender
Poblacio.P09DISC;P09DISC;6;Solo para Relacionarse con los demás
Poblacio.P09DISC;P09DISC;7;Para Ver y Oír
Poblacio.P09DISC;P09DISC;8;Para Ver y Hablar o comunicarse
Poblacio.P09DISC;P09DISC;9;Para Ver y Moverse o caminar
Poblacio.P09DISC;P09DISC;10;Para Ver y Entender o aprender
Poblacio.P09DISC;P09DISC;11;Para Ver y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;12;Para Ver, Oír y Hablar o comunicarse
Poblacio.P09DISC;P09DISC;13;Para Ver, Oír y Moverse o caminar
Poblacio.P09DISC;P09DISC;14;Para Ver, Oír y Entender o aprender
Poblacio.P09DISC;P09DISC;15;Para Ver, Oír y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;16;Para Ver, Hablar o comunicarse y Moverse o caminar
Poblacio.P09DISC;P09DISC;17;Para Ver, Hablar o comunicarse y Entender o aprender
Poblacio.P09DISC;P09DISC;18;Para Ver, Hablar o comunicarse y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;19;Para Ver, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;20;Para Ver, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;21;Para Ver, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;22;Para Ver, Oír, Hablar o comunicarse y Moverse o caminar
Poblacio.P09DISC;P09DISC;23;Para Ver, Oír, Hablar o comunicarse y Entender o aprender
Poblacio.P09DISC;P09DISC;24;Para Ver, Oír, Hablar o comunicarse y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;25;Para Ver, Oír, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;26;Para Ver, Oír, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;27;Para Ver, Oír, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;28;Para Ver, Hablar o comunicarse, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;29;Para Ver, Hablar o comunicarse, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;30;Para Ver, Hablar o comunicarse, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;31;Para Ver, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;32;Para Ver, Oír, Hablar o comunicarse, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;33;Para Ver, Oír, Hablar o comunicarse, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;34;Para Ver, Oír, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;35;Para Ver, Hablar o comunicarse, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;36;Para Ver, Oír, Hablar o comunicarse, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;37;Para Oír y Hablar o comunicarse
Poblacio.P09DISC;P09DISC;38;Para Oír y Moverse o caminar
Poblacio.P09DISC;P09DISC;39;Para Oír y Entender o aprender
Poblacio.P09DISC;P09DISC;40;Para Oír y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;41;Para Hablar o comunicarse y Moverse o caminar
Poblacio.P09DISC;P09DISC;42;Para Hablar o comunicarse y Entender o aprender
Poblacio.P09DISC;P09DISC;43;Para Hablar o comunicarse y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;44;Para Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;45;Para Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;46;Para Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;47;Para Oír, Hablar o comunicarse y Moverse o caminar
Poblacio.P09DISC;P09DISC;48;Para Oír, Hablar o comunicarse y Entender o aprender
Poblacio.P09DISC;P09DISC;49;Para Oír, Hablar o comunicarse y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;50;Para Oír, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;51;Para Oír, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;52;Para Oír, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;53;Para Hablar o comunicarse, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;54;Para Hablar o comunicarse, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;55;Para Hablar o comunicarse, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;56;Para Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;57;Para Oír, Hablar o comunicarse, Moverse o caminar y Entender o aprender
Poblacio.P09DISC;P09DISC;58;Para Oír, Hablar o comunicarse, Moverse o caminar y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;59;Para Oír, Hablar o comunicarse, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;60;Para Oír, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;61;Para Hablar o comunicarse, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;62;Para Oír, Hablar o comunicarse, Moverse o caminar, Entender o aprender y Relacionarse con los demás
Poblacio.P09DISC;P09DISC;63;No tiene ninguna discapacidad
Poblacio.P08AFILIA;P08AFILIA;1;Solo Seguro Integral de Salud (SIS)
Poblacio.P08AFILIA;P08AFILIA;2;Solo EsSalud
Poblacio.P08AFILIA;P08AFILIA;3;Solo Seguro de fuerzas armadas o policiales
Poblacio.P08AFILIA;P08AFILIA;4;Solo Seguro privado de salud
Poblacio.P08AFILIA;P08AFILIA;5;Solo Otro seguro
Poblacio.P08AFILIA;P08AFILIA;6;Seguro Integral de Salud (SIS) y EsSalud
Poblacio.P08AFILIA;P08AFILIA;7;Seguro Integral de Salud (SIS) y Seguro privado de salud
Poblacio.P08AFILIA;P08AFILIA;8;Seguro Integral de Salud (SIS) y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;9;Seguro Integral de Salud (SIS), Seguro privado de salud y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;10;EsSalud y Seguro de fuerzas armadas o policiales
Poblacio.P08AFILIA;P08AFILIA;11;EsSalud y Seguro privado de salud
Poblacio.P08AFILIA;P08AFILIA;12;EsSalud y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;13;EsSalud, Seguro de fuerzas armadas o policiales y Seguro privado de salud
Poblacio.P08AFILIA;P08AFILIA;14;EsSalud, Seguro de fuerzas armadas o policiales y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;15;EsSalud, Seguro privado de salud y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;16;Seguro de fuerzas armadas o policiales y Seguro privado de salud
Poblacio.P08AFILIA;P08AFILIA;17;Seguro de fuerzas armadas o policiales y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;18;Seguro de fuerzas armadas o policiales, Seguro privado de salud y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;19;Seguro privado de salud y Otro seguro
Poblacio.P08AFILIA;P08AFILIA;20;No tiene ningún seguro
Poblacio.C5P5DI;C5P5DI;3001;Continente África país Angola
Poblacio.C5P5DI;C5P5DI;3002;Continente África país Argelia
Poblacio.C5P5DI;C5P5DI;3004;Continente África país Botsuana
Poblacio.C5P5DI;C5P5DI;3005;Continente África país Burkina Faso
Poblacio.C5P5DI;C5P5DI;3008;Continente África país Camerún
Poblacio.C5P5DI;C5P5DI;3010;Continente África país Congo
Poblacio.C5P5DI;C5P5DI;3013;Continente África país Egipto
Poblacio.C5P5DI;C5P5DI;3014;Continente África país Etiopía
Poblacio.C5P5DI;C5P5DI;3016;Continente África país Gambia
Poblacio.C5P5DI;C5P5DI;3019;Continente África país Guinea Ecuatorial
Poblacio.C5P5DI;C5P5DI;3022;Continente África país Kenia
Poblacio.C5P5DI;C5P5DI;3029;Continente África país Marruecos
Poblacio.C5P5DI;C5P5DI;3031;Continente África país Mozambique
Poblacio.C5P5DI;C5P5DI;3033;Continente África país Níger
Poblacio.C5P5DI;C5P5DI;3034;Continente África país Nigeria
Poblacio.C5P5DI;C5P5DI;3035;Continente África país Centroafricana, República
Poblacio.C5P5DI;C5P5DI;3038;Continente África país Senegal
Poblacio.C5P5DI;C5P5DI;3043;Continente África país Sudáfrica
Poblacio.C5P5DI;C5P5DI;3044;Continente África país Sudan
Poblacio.C5P5DI;C5P5DI;3046;Continente África país Togo
Poblacio.C5P5DI;C5P5DI;3048;Continente África país Uganda
Poblacio.C5P5DI;C5P5DI;3050;Continente África país Zambia
Poblacio.C5P5DI;C5P5DI;4002;Continente América país Argentina
Poblacio.C5P5DI;C5P5DI;4003;Continente América país Bahamas
Poblacio.C5P5DI;C5P5DI;4005;Continente América país Belice
Poblacio.C5P5DI;C5P5DI;4006;Continente América país Bolivia
Poblacio.C5P5DI;C5P5DI;4007;Continente América país Brasil
Poblacio.C5P5DI;C5P5DI;4008;Continente América país Canadá
Poblacio.C5P5DI;C5P5DI;4009;Continente América país Chile
Poblacio.C5P5DI;C5P5DI;4010;Continente América país Colombia
Poblacio.C5P5DI;C5P5DI;4011;Continente América país Costa Rica
Poblacio.C5P5DI;C5P5DI;4012;Continente América país Cuba
Poblacio.C5P5DI;C5P5DI;4014;Continente América país Ecuador
Poblacio.C5P5DI;C5P5DI;4015;Continente América país El Salvador
Poblacio.C5P5DI;C5P5DI;4016;Continente América país Estados Unidos
Poblacio.C5P5DI;C5P5DI;4018;Continente América país Guatemala
Poblacio.C5P5DI;C5P5DI;4019;Continente América país Guyana
Poblacio.C5P5DI;C5P5DI;4021;Continente América país Haití
Poblacio.C5P5DI;C5P5DI;4022;Continente América país Honduras
Poblacio.C5P5DI;C5P5DI;4023;Continente América país Jamaica
Poblacio.C5P5DI;C5P5DI;4024;Continente América país México
Poblacio.C5P5DI;C5P5DI;4025;Continente América país Nicaragua
Poblacio.C5P5DI;C5P5DI;4026;Continente América país Panamá
Poblacio.C5P5DI;C5P5DI;4027;Continente América país Paraguay
Poblacio.C5P5DI;C5P5DI;4029;Continente América país Puerto Rico
Poblacio.C5P5DI;C5P5DI;4030;Continente América país Dominicana, República
Poblacio.C5P5DI;C5P5DI;4031;Continente América país San Cristóbal y Nieves
Poblacio.C5P5DI;C5P5DI;4034;Continente América país Surinam
Poblacio.C5P5DI;C5P5DI;4035;Continente América país Trinidad y Tobago
Poblacio.C5P5DI;C5P5DI;4036;Continente América país Uruguay
Poblacio.C5P5DI;C5P5DI;4037;Continente América país Venezuela
Poblacio.C5P5DI;C5P5DI;4038;Continente América país Anguila
Poblacio.C5P5DI;C5P5DI;4039;Continente América país Aruba
Poblacio.C5P5DI;C5P5DI;4040;Continente América país Bermudas
Poblacio.C5P5DI;C5P5DI;4041;Continente América país Caimán
Poblacio.C5P5DI;C5P5DI;4042;Continente América país Curazao
Poblacio.C5P5DI;C5P5DI;4048;Continente América país San Martín (Países Bajos)
Poblacio.C5P5DI;C5P5DI;4051;Continente América país Vírgenes Británicas, Islas
Poblacio.C5P5DI;C5P5DI;4052;Continente América país Vírgenes de los Estados Unidos, Islas
Poblacio.C5P5DI;C5P5DI;5002;Continente Asia país Arabia Saudita
Poblacio.C5P5DI;C5P5DI;5008;Continente Asia país China
Poblacio.C5P5DI;C5P5DI;5009;Continente Asia país Chipre
Poblacio.C5P5DI;C5P5DI;5010;Continente Asia país Corea del Sur
Poblacio.C5P5DI;C5P5DI;5011;Continente Asia país Corea del Norte
Poblacio.C5P5DI;C5P5DI;5012;Continente Asia país Emiratos Árabes Unidos
Poblacio.C5P5DI;C5P5DI;5013;Continente Asia país Filipinas
Poblacio.C5P5DI;C5P5DI;5014;Continente Asia país India
Poblacio.C5P5DI;C5P5DI;5015;Continente Asia país Indonesia
Poblacio.C5P5DI;C5P5DI;5016;Continente Asia país Irak
Poblacio.C5P5DI;C5P5DI;5017;Continente Asia país Irán
Poblacio.C5P5DI;C5P5DI;5019;Continente Asia país Israel
